seq0_leftend,seq0_rightend,seq1_leftend,seq1_rightend,seq2_leftend,seq2_rightend,seq3_leftend,seq3_rightend,seq4_leftend,seq4_rightend
-14565510,-14567840,6854918,6857262,0,0,0,0,0,0
-14559546,-14565505,6857290,6863251,0,0,0,0,0,0
-14548369,-14559544,6863271,6874442,0,0,0,0,0,0
-14545772,-14548364,6874475,6877081,0,0,0,0,0,0
-14543296,-14545681,6877088,6879486,0,0,0,0,0,0
-14527326,-14543244,6879493,6895430,0,0,0,0,0,0
-14527029,-14527321,6895457,6895742,0,0,0,0,0,0
-14512380,-14527026,6895763,6910411,0,0,0,0,0,0
-14508910,-14512352,6910416,6913846,0,0,0,0,0,0
-14501153,-14508906,6913884,6921623,0,0,0,0,0,0
-14497104,-14501148,6921650,6925702,0,0,0,0,0,0
-14493232,-14497099,6925871,6929739,0,0,0,0,0,0
-14485521,-14493206,6929743,6937443,0,0,0,0,0,0
-14476114,-14485516,6938814,6948221,0,0,0,0,0,0
-14474696,-14476108,6948248,6949660,0,0,0,0,0,0
-14467131,-14474657,6949665,6957190,0,0,0,0,0,0
-14464086,-14467126,6957382,6960422,0,0,0,0,0,0
-14462831,-14463994,6960426,6961582,0,0,0,0,0,0
-14457110,-14462828,6961603,6967345,0,0,0,0,0,0
-22769468,-22773212,0,0,3166242,3170191,0,0,0,0
-14456903,-14456909,6967547,6967552,0,0,0,0,0,0
-22773214,-22777431,0,0,3161955,3166241,0,0,0,0
-14456586,-14456847,6967609,6967869,0,0,0,0,0,0
-22777433,-22782354,0,0,3157051,3161954,0,0,0,0
-14456367,-14456536,6967920,6968088,0,0,0,0,0,0
-22782356,-22793336,0,0,3146061,3157050,0,0,0,0
-14455186,-14456242,6968213,6969269,0,0,0,0,0,0
-14454457,-14455182,6969301,6970028,0,0,0,0,0,0
-14444043,-14454425,6970033,6980426,0,0,0,0,0,0
-14433924,-14444024,6980464,6990548,0,0,0,0,0,0
-14430012,-14433655,6990580,6994219,0,0,0,0,0,0
-14425199,-14430007,6997468,7002282,0,0,0,0,0,0
-14417506,-14418305,7002287,7003086,0,0,0,0,0,0
-14403527,-14417122,7003096,7016679,0,0,0,0,0,0
-14403495,-14403519,7016924,7016948,0,0,0,0,0,0
-14396534,-14403085,7016956,7023505,0,0,0,0,0,0
-22793338,-22793778,0,0,3145589,3146060,0,0,0,0
-14391302,-14396205,7023834,7028719,0,0,0,0,0,0
-14380027,-14391297,7028745,7039997,0,0,0,0,0,0
-14374601,-14379772,7040002,7045159,0,0,0,0,0,0
-14349117,-14374474,7045164,7070557,0,0,0,0,0,0
-14345583,-14348775,7070562,7073754,0,0,0,0,0,0
-14340124,-14345559,7073759,7079180,0,0,0,0,0,0
-14334689,-14340063,7079185,7084566,0,0,0,0,0,0
-14333909,-14334684,7084599,7085371,0,0,0,0,0,0
-22793780,-22805891,0,0,3133477,3145588,0,0,0,0
25296497,25297830,0,0,-635866,-637193,-1070216,-1071538,0,0
-14333743,-14333757,7085524,7085537,0,0,0,0,0,0
-14333627,-14333738,7085634,7085745,0,0,0,0,0,0
25297885,25298048,0,0,-635646,-635811,-1070047,-1070211,0,0
-8147138,-8147337,13321993,13322192,0,0,-1061619,-1061826,0,0
-22805893,-22811684,0,0,3127956,3133476,0,0,0,0
-22811686,-22814047,0,0,3125537,3127955,0,0,0,0
-14333119,-14333348,7086024,7086253,0,0,0,0,0,0
-14327287,-14333114,7086363,7092204,0,0,0,0,0,0
-14322067,-14327282,7092235,7097428,0,0,0,0,0,0
-14312677,-14322062,7097833,7107218,0,0,0,0,0,0
-14309661,-14312672,7107246,7110259,0,0,0,0,0,0
-14305814,-14309656,7110298,7114150,0,0,0,0,0,0
-14305757,-14305801,7114258,7114302,0,0,0,0,0,0
-14298516,-14305752,7114399,7121665,0,0,0,0,0,0
-14293058,-14298511,7121695,7127157,0,0,0,0,0,0
-14280069,-14293030,7127162,7140142,0,0,0,0,0,0
-22814049,-22831796,0,0,3107808,3125536,0,0,0,0
-14278388,-14279901,7140310,7141821,0,0,0,0,0,0
-14275015,-14278383,7142029,7145410,0,0,0,0,0,0
-14267103,-14275009,7145488,7153428,0,0,0,0,0,0
-14261867,-14267059,7153432,7158627,0,0,0,0,0,0
-14237728,-14261795,7158632,7182719,0,0,0,0,0,0
-14231891,-14237723,7182764,7188606,0,0,0,0,0,0
-14226266,-14231260,7188610,7193615,0,0,0,0,0,0
-14220607,-14226064,7193620,7199105,0,0,0,0,0,0
-14217532,-14220480,7199110,7202070,0,0,0,0,0,0
-14213992,-14217527,7202115,7205679,0,0,0,0,0,0
-14211571,-14213984,7205707,7208129,0,0,0,0,0,0
-14209099,-14211566,7208174,7210649,0,0,0,0,0,0
-14208926,-14209077,7210713,7210864,0,0,0,0,0,0
-14208077,-14208901,7210869,7211678,0,0,0,0,0,0
-14207740,-14207833,7211682,7211775,0,0,0,0,0,0
-14206923,-14207565,7211780,7212409,0,0,0,0,0,0
-14206835,-14206869,7212414,7212448,0,0,0,0,0,0
-14206169,-14206830,7213008,7213663,0,0,0,0,0,0
-14196032,-14206138,7213668,7223811,0,0,0,0,0,0
-14194156,-14196028,7223843,7225722,0,0,0,0,0,0
-14160347,-14194151,7225758,7259504,0,0,0,0,0,0
-14158602,-14160302,7259509,7261214,0,0,0,0,0,0
-14143211,-14158596,7261247,7276611,0,0,0,0,0,0
-14126961,-14143208,7276632,7292861,0,0,0,0,0,0
-14119194,-14126956,7292906,7300673,0,0,0,0,0,0
-1385801,-1386216,20014189,20014580,0,0,0,0,0,0
-14102058,-14104986,7314904,7317834,0,0,0,0,0,0
-14099393,-14102000,7317838,7320428,0,0,0,0,0,0
-14099147,-14099368,7320432,7320649,0,0,0,0,0,0
-14098915,-14099142,7320676,7320901,0,0,0,0,0,0
-14098519,-14098886,7320906,7321273,0,0,0,0,0,0
-14092158,-14098514,7321352,7327688,0,0,0,0,0,0
-14088052,-14092153,7327787,7331898,0,0,0,0,0,0
-14082368,-14088025,7331903,7337568,0,0,0,0,0,0
-14079778,-14082364,7337594,7340182,0,0,0,0,0,0
-14060054,-14079751,7340187,7359906,0,0,0,0,0,0
-14059126,-14060049,7359955,7360878,0,0,0,0,0,0
-14053791,-14059121,7360909,7366211,0,0,0,0,0,0
-14048639,-14053764,7366215,7371337,0,0,0,0,0,0
-14033115,-14048637,7371357,7386872,0,0,0,0,0,0
-14030304,-14033074,7386877,7389655,0,0,0,0,0,0
-14029112,-14030299,7389693,7390880,0,0,0,0,0,0
-14024269,-14029072,7390913,7395713,0,0,0,0,0,0
-13993932,-14024197,7395718,7426009,0,0,0,0,0,0
-13991020,-13993911,7426252,7429145,0,0,0,0,0,0
-13967555,-13990988,7429152,7452595,0,0,0,0,0,0
-13959922,-13967550,7452650,7460289,0,0,0,0,0,0
-13949128,-13959917,7460314,7471094,0,0,0,0,0,0
-13945150,-13948807,7471099,7474769,0,0,0,0,0,0
-13943154,-13945145,7474945,7476933,0,0,0,0,0,0
-13933660,-13943149,7476988,7486484,0,0,0,0,0,0
-13932143,-13933655,7490106,7491616,0,0,0,0,0,0
-13926619,-13932139,7491658,7497182,0,0,0,0,0,0
-13923747,-13926614,7497265,7500129,0,0,0,0,0,0
-13922048,-13923358,7500142,7501452,0,0,0,0,0,0
-13920433,-13922024,7501456,7503047,0,0,0,0,0,0
-13918698,-13920395,7503051,7504747,0,0,0,0,0,0
-13904390,-13916239,7504752,7516576,0,0,0,0,0,0
-13893627,-13904363,7516581,7527337,0,0,0,0,0,0
-13885626,-13893587,7527342,7535319,0,0,0,0,0,0
-13878642,-13885613,7535355,7542325,0,0,0,0,0,0
-13844306,-13877566,7542330,7575603,0,0,0,0,0,0
-13841199,-13844278,7575608,7578685,0,0,0,0,0,0
-13839195,-13841194,7578714,7580721,0,0,0,0,0,0
-13833012,-13839133,7580732,7586868,0,0,0,0,0,0
-13830038,-13833007,7586897,7589863,0,0,0,0,0,0
-13826154,-13830033,7589888,7593768,0,0,0,0,0,0
-13820964,-13826149,7593815,7598967,0,0,0,0,0,0
-13820628,-13820960,7598995,7599327,0,0,0,0,0,0
-13820102,-13820510,7599330,7599737,0,0,0,0,0,0
-13812787,-13820081,7599740,7606995,0,0,0,0,0,0
-13770000,-13812723,7606999,7649734,0,0,0,0,0,0
-13768439,-13769997,7649756,7651296,0,0,0,0,0,0
-13767340,-13768431,7651327,7652420,0,0,0,0,0,0
-13759015,-13767335,7652447,7660754,0,0,0,0,0,0
-13753536,-13759010,7660794,7666284,0,0,0,0,0,0
-13744024,-13753491,7666289,7675784,0,0,0,0,0,0
-13706133,-13743978,7675788,7713649,0,0,0,0,0,0
-13705997,-13706129,7713777,7713909,0,0,0,0,0,0
-13705930,-13705960,7713918,7713948,0,0,0,0,0,0
-13704461,-13705925,7714207,7715670,0,0,0,0,0,0
-13704299,-13704456,7715968,7716125,0,0,0,0,0,0
-13673541,-13704294,7716183,7746895,0,0,0,0,0,0
-13655343,-13673512,7746900,7765058,0,0,0,0,0,0
-13654357,-13655338,7765091,7766072,0,0,0,0,0,0
-13653302,-13654354,7766093,7767143,0,0,0,0,0,0
-13651022,-13653243,7767148,7769373,0,0,0,0,0,0
-13645918,-13651017,7769472,7774587,0,0,0,0,0,0
-13635871,-13645785,7774596,7784525,0,0,0,0,0,0
-13634378,-13635867,7784580,7786080,0,0,0,0,0,0
-13631126,-13634373,7786111,7789352,0,0,0,0,0,0
-13629118,-13631041,7789357,7791281,0,0,0,0,0,0
-13629058,-13629116,7791301,7791359,0,0,0,0,0,0
-13623843,-13629056,7791379,7796592,0,0,0,0,0,0
-13609882,-13623835,7796640,7810583,0,0,0,0,0,0
-13608008,-13609842,7810589,7812423,0,0,0,0,0,0
-13607954,-13608003,7812494,7812543,0,0,0,0,0,0
-13606928,-13607913,7812548,7813526,0,0,0,0,0,0
-13604871,-13606923,7813553,7815594,0,0,0,0,0,0
-13604344,-13604866,7815959,7816481,0,0,0,0,0,0
-13602417,-13604339,7816538,7818463,0,0,0,0,0,0
-13594836,-13602412,7818501,7826116,0,0,0,0,0,0
-13582523,-13594746,7826120,7838338,0,0,0,0,0,0
-13576960,-13582490,7838343,7843923,0,0,0,0,0,0
-13572825,-13576955,7843955,7848075,0,0,0,0,0,0
-13562424,-13572821,7848099,7858485,0,0,0,0,0,0
-13555988,-13562059,7858490,7864538,0,0,0,0,0,0
-13528807,-13555982,7864575,7891701,0,0,0,0,0,0
-13525884,-13528802,7891727,7894656,0,0,0,0,0,0
-13508423,-13525880,7894740,7912193,0,0,0,0,0,0
-13507711,-13507858,7912912,7913059,0,0,0,0,0,0
-13507602,-13507706,7913380,7913484,0,0,0,0,0,0
-13507459,-13507597,7913537,7913675,0,0,0,0,0,0
-13507266,-13507336,7913706,7913776,0,0,0,0,0,0
-13498457,-13507233,7913781,7922569,0,0,0,0,0,0
-13497473,-13498413,7922574,7923517,0,0,0,0,0,0
-13493621,-13497468,7923744,7927600,0,0,0,0,0,0
-13489898,-13493587,7927605,7931294,0,0,0,0,0,0
-13484400,-13489894,7931317,7936794,0,0,0,0,0,0
-13476742,-13483041,7936799,7943104,0,0,0,0,0,0
-13466851,-13476735,7943130,7953039,0,0,0,0,0,0
-13463855,-13466846,7953074,7956052,0,0,0,0,0,0
-13458104,-13463828,7956090,7961819,0,0,0,0,0,0
-13451927,-13458051,7961825,7967944,0,0,0,0,0,0
-13450830,-13451906,7967947,7969031,0,0,0,0,0,0
-13437282,-13450798,7969036,7982567,0,0,0,0,0,0
-13435186,-13437277,7982608,7984700,0,0,0,0,0,0
-13424736,-13435181,7984789,7995245,0,0,0,0,0,0
-13420164,-13424731,7995300,7999861,0,0,0,0,0,0
-13417441,-13420159,7999982,8002687,0,0,0,0,0,0
-13417207,-13417437,8002723,8002952,0,0,0,0,0,0
-13394717,-13417202,8003025,8025553,0,0,0,0,0,0
-13377107,-13394713,8025604,8043205,0,0,0,0,0,0
-13369847,-13377061,8043210,8050418,0,0,0,0,0,0
-13367238,-13369815,8050422,8052997,0,0,0,0,0,0
-13360100,-13367209,8053001,8060071,0,0,0,0,0,0
-13359936,-13360060,8060079,8060215,0,0,0,0,0,0
-13356051,-13359895,8060220,8064069,0,0,0,0,0,0
-13348657,-13356020,8064074,8071431,0,0,0,0,0,0
-13337430,-13348637,8071433,8082637,0,0,0,0,0,0
-13335399,-13337428,8082657,8084682,0,0,0,0,0,0
-13333840,-13335378,8084685,8086227,0,0,0,0,0,0
-13330009,-13333809,8086239,8090024,0,0,0,0,0,0
-13328141,-13330004,8090058,8091922,0,0,0,0,0,0
-13319661,-13328110,8091927,8100368,0,0,0,0,0,0
-13315656,-13319652,8100402,8104393,0,0,0,0,0,0
-13314861,-13315651,8104458,8105247,0,0,0,0,0,0
-13308412,-13314814,8105252,8111651,0,0,0,0,0,0
-13303211,-13308386,8111656,8116831,0,0,0,0,0,0
-13277375,-13303185,8116835,8142652,0,0,0,0,0,0
-13267449,-13277354,8142655,8152512,0,0,0,0,0,0
-13266642,-13267429,8152514,8153301,0,0,0,0,0,0
-13240611,-13266544,8153403,8179309,0,0,0,0,0,0
-13219946,-13240606,8179449,8200094,0,0,0,0,0,0
-13201780,-13219943,8200116,8218316,0,0,0,0,0,0
-13189807,-13201749,8218320,8230279,0,0,0,0,0,0
-13189114,-13189802,8230330,8231020,0,0,0,0,0,0
-13179848,-13189110,8231064,8240335,0,0,0,0,0,0
-13168579,-13179843,8240502,8251761,0,0,0,0,0,0
-13161297,-13168545,8251766,8259044,0,0,0,0,0,0
-13159868,-13161292,8259404,8260834,0,0,0,0,0,0
-13159241,-13159863,8261249,8261871,0,0,0,0,0,0
-13159080,-13159202,8261874,8261996,0,0,0,0,0,0
-13158927,-13159022,8262010,8262105,0,0,0,0,0,0
-13155736,-13158892,8262110,8265264,0,0,0,0,0,0
-13154467,-13155710,8265268,8266508,0,0,0,0,0,0
-13154131,-13154462,8266542,8266868,0,0,0,0,0,0
-13150607,-13154128,8266889,8270426,0,0,0,0,0,0
-13150382,-13150603,8270845,8271066,0,0,0,0,0,0
-13149218,-13150355,8271071,8272206,0,0,0,0,0,0
-13143692,-13149164,8272212,8277702,0,0,0,0,0,0
-13137498,-13143687,8277846,8284025,0,0,0,0,0,0
-13131523,-13137469,8284030,8290005,0,0,0,0,0,0
-13129434,-13131500,8290009,8292074,0,0,0,0,0,0
-13122024,-13129429,8292165,8299561,0,0,0,0,0,0
-13119150,-13121935,8299566,8302383,0,0,0,0,0,0
-13114058,-13119145,8302458,8307535,0,0,0,0,0,0
-13112883,-13114038,8307537,8308683,0,0,0,0,0,0
-13109433,-13112810,8308690,8312044,0,0,0,0,0,0
-13106645,-13109428,8312070,8314844,0,0,0,0,0,0
-13106308,-13106641,8314868,8315201,0,0,0,0,0,0
-13099220,-13106306,8315221,8322300,0,0,0,0,0,0
-13098425,-13099215,8322343,8323126,0,0,0,0,0,0
-13098239,-13098421,8323156,8323338,0,0,0,0,0,0
-13096847,-13098208,8323343,8324702,0,0,0,0,0,0
-13096078,-13096842,8324765,8325513,0,0,0,0,0,0
-13095637,-13096058,8325515,8325937,0,0,0,0,0,0
-13095398,-13095629,8326150,8326381,0,0,0,0,0,0
-13093394,-13095317,8326398,8328330,0,0,0,0,0,0
-13092584,-13093340,8328596,8329337,0,0,0,0,0,0
-13090170,-13092578,8329385,8331791,0,0,0,0,0,0
-13082621,-13090149,8331794,8339339,0,0,0,0,0,0
-13073912,-13082594,8339344,8348043,0,0,0,0,0,0
-13069598,-13073878,8348048,8352321,0,0,0,0,0,0
-13068498,-13069572,8352326,8353396,0,0,0,0,0,0
-13066717,-13068476,8353399,8355168,0,0,0,0,0,0
-13063756,-13066712,8355217,8358166,0,0,0,0,0,0
-13060633,-13063734,8358169,8361271,0,0,0,0,0,0
-13058172,-13060628,8361324,8363748,0,0,0,0,0,0
-13057040,-13058167,8363789,8364946,0,0,0,0,0,0
-13054889,-13057035,8365005,8367148,0,0,0,0,0,0
-13051821,-13054819,8367153,8370147,0,0,0,0,0,0
-13050206,-13051816,8370180,8371790,0,0,0,0,0,0
-13047969,-13050201,8371818,8374047,0,0,0,0,0,0
-13038395,-13047957,8374135,8383670,0,0,0,0,0,0
-13032180,-13037638,8383675,8389124,0,0,0,0,0,0
-13029406,-13032175,8389233,8392002,0,0,0,0,0,0
-13029194,-13029364,8392006,8392176,0,0,0,0,0,0
-13029015,-13029189,8392211,8392385,0,0,0,0,0,0
-13027258,-13028962,8392390,8394100,0,0,0,0,0,0
-13026871,-13026961,8394105,8394192,0,0,0,0,0,0
-13021214,-13026866,8394220,8399874,0,0,0,0,0,0
-13014256,-13021210,8399999,8406936,0,0,0,0,0,0
-13007301,-13014251,8407105,8414053,0,0,0,0,0,0
-13000848,-13007295,8414095,8420537,0,0,0,0,0,0
-12997110,-13000843,8420627,8424340,0,0,0,0,0,0
-12996031,-12997105,8424453,8425527,0,0,0,0,0,0
-12995480,-12996025,8425559,8426104,0,0,0,0,0,0
-12992913,-12995426,8426108,8428626,0,0,0,0,0,0
-12987781,-12992908,8428661,8433804,0,0,0,0,0,0
-12986718,-12987761,8433806,8434841,0,0,0,0,0,0
-12984397,-12986713,8434866,8437183,0,0,0,0,0,0
-12975953,-12984352,8437188,8445575,0,0,0,0,0,0
-12975318,-12975949,8445616,8446247,0,0,0,0,0,0
-12974083,-12975313,8446286,8447516,0,0,0,0,0,0
-12973595,-12974076,8447566,8448058,0,0,0,0,0,0
-12972725,-12973590,8448083,8448950,0,0,0,0,0,0
-12969467,-12972720,8448977,8452231,0,0,0,0,0,0
-12968943,-12969462,8452258,8452777,0,0,0,0,0,0
-12967873,-12968938,8452810,8453879,0,0,0,0,0,0
-12966138,-12967825,8453884,8455571,0,0,0,0,0,0
-12961671,-12966133,8455662,8460125,0,0,0,0,0,0
-12939846,-12961666,8460164,8482025,0,0,0,0,0,0
-12931674,-12939723,8482030,8490065,0,0,0,0,0,0
-12918397,-12931642,8490072,8503314,0,0,0,0,0,0
-4676161,-4677024,16753278,16754149,0,0,0,0,0,0
-4677081,-4677340,16753014,16753273,0,0,0,0,0,0
-12917708,-12917866,8503938,8504096,0,0,0,0,0,0
-12917501,-12917703,8504347,8504549,0,0,0,0,0,0
-4677344,-4677523,16752798,16752977,0,0,0,0,0,0
-12916886,-12916906,8505143,8505164,0,0,0,0,0,0
-4678978,-4680563,16741573,16743166,0,0,0,0,0,0
-12915470,-12916676,8505373,8506585,0,0,0,0,0,0
-4680585,-4684306,16737864,16741570,0,0,0,0,0,0
-12914213,-12915315,8506744,8507834,0,0,0,0,0,0
-12913500,-12914188,8507837,8508525,0,0,0,0,0,0
-12907916,-12912278,8508530,8512875,0,0,0,0,0,0
-12907063,-12907911,8512915,8513763,0,0,0,0,0,0
-12906734,-12906991,8513802,8514059,0,0,0,0,0,0
-12904263,-12906695,8514064,8516506,0,0,0,0,0,0
-12890434,-12904232,8516511,8530347,0,0,0,0,0,0
-12884946,-12890408,8530352,8535808,0,0,0,0,0,0
-12875867,-12884941,8535853,8544907,0,0,0,0,0,0
-12868359,-12875840,8544912,8552365,0,0,0,0,0,0
-12866735,-12868353,8552455,8554059,0,0,0,0,0,0
-12866588,-12866730,8554102,8554244,0,0,0,0,0,0
-12861086,-12866583,8554318,8559806,0,0,0,0,0,0
-12855568,-12861054,8559813,8565286,0,0,0,0,0,0
-12848196,-12855562,8565315,8572687,0,0,0,0,0,0
-12846347,-12848176,8572689,8574515,0,0,0,0,0,0
-12827552,-12846342,8574543,8593354,0,0,0,0,0,0
-12815507,-12827526,8593359,8605374,0,0,0,0,0,0
-12810639,-12815502,8605422,8610288,0,0,0,0,0,0
-12806529,-12810614,8610293,8614392,0,0,0,0,0,0
-12799249,-12806477,8614397,8621618,0,0,0,0,0,0
-12799072,-12799218,8621623,8621769,0,0,0,0,0,0
-12796645,-12799038,8621774,8624159,0,0,0,0,0,0
-12794566,-12796418,8624164,8626017,0,0,0,0,0,0
-12779134,-12794563,8626039,8641447,0,0,0,0,0,0
-12778047,-12779093,8641452,8642498,0,0,0,0,0,0
-12775242,-12777972,8642508,8645237,0,0,0,0,0,0
-12761195,-12775211,8645242,8659262,0,0,0,0,0,0
-12761000,-12761190,8659287,8659491,0,0,0,0,0,0
-12760334,-12760995,8659544,8660221,0,0,0,0,0,0
-12754605,-12760330,8660252,8665926,0,0,0,0,0,0
-12750212,-12754600,8666008,8670386,0,0,0,0,0,0
-12748010,-12750184,8670393,8672568,0,0,0,0,0,0
-12741882,-12747973,8672580,8678671,0,0,0,0,0,0
-12724574,-12741868,8678717,8695998,0,0,0,0,0,0
-12723628,-12724570,8696024,8696966,0,0,0,0,0,0
-12722787,-12723570,8696970,8697749,0,0,0,0,0,0
-12718785,-12722756,8697754,8701716,0,0,0,0,0,0
-12707219,-12718760,8701721,8713268,0,0,0,0,0,0
-12698354,-12707214,8713337,8722188,0,0,0,0,0,0
-12687943,-12698350,8722308,8732712,0,0,0,0,0,0
-12681483,-12687900,8732723,8739147,0,0,0,0,0,0
-12681385,-12681478,8739177,8739272,0,0,0,0,0,0
-12678744,-12680903,8739276,8741436,0,0,0,0,0,0
-12678179,-12678739,8741626,8742179,0,0,0,0,0,0
-12677528,-12678134,8742184,8742788,0,0,0,0,0,0
-12675535,-12677465,8742796,8744740,0,0,0,0,0,0
-12653952,-12675511,8744744,8766351,0,0,0,0,0,0
-12643757,-12653931,8766354,8776513,0,0,0,0,0,0
-12637619,-12643705,8776518,8782632,0,0,0,0,0,0
-12620382,-12637374,8782644,8799625,0,0,0,0,0,0
-12613837,-12620362,8799627,8806130,0,0,0,0,0,0
-12600486,-12613832,8806159,8819532,0,0,0,0,0,0
-12586397,-12600449,8819537,8833606,0,0,0,0,0,0
-22831798,-22831858,0,0,3107770,3107807,0,0,0,0
-12586336,-12586356,8833648,8833667,0,0,0,0,0,0
-22831860,-22834385,0,0,3105269,3107769,0,0,0,0
-12584184,-12586045,8833961,8835821,0,0,0,0,0,0
-22834387,-22834922,0,0,3104593,3105268,0,0,0,0
-12583940,-12584049,8835957,8836065,0,0,0,0,0,0
-1680286,-1680871,19738521,19739104,-3103324,-3103912,0,0,0,0
-12582750,-12583801,8836204,8837256,0,0,0,0,0,0
-12576388,-12578739,8837261,8839609,0,0,0,0,0,0
-12573506,-12576219,8839616,8842330,0,0,0,0,0,0
-12570751,-12573503,8842351,8845103,0,0,0,0,0,0
-12563311,-12570708,8845108,8852486,0,0,0,0,0,0
-12561647,-12563267,8852491,8854086,0,0,0,0,0,0
-12557856,-12561642,8854115,8857909,0,0,0,0,0,0
-12555689,-12557851,8857936,8860097,0,0,0,0,0,0
-12554935,-12555664,8860102,8860826,0,0,0,0,0,0
-12554262,-12554919,8862334,8862991,0,0,0,0,0,0
-12550961,-12554256,8863082,8866363,0,0,0,0,0,0
-12540626,-12550908,8866368,8876641,0,0,0,0,0,0
-12528781,-12540622,8876699,8888526,0,0,0,0,0,0
-12526374,-12528777,8888572,8890957,0,0,0,0,0,0
-12521291,-12526351,8890960,8896029,0,0,0,0,0,0
-12509645,-12521268,8896034,8907642,0,0,0,0,0,0
-4685859,-4690203,16733493,16737845,0,0,0,0,0,0
-12496831,-12509278,8908009,8920485,0,0,0,0,0,0
-12467154,-12496826,8920554,8950180,0,0,0,0,0,0
-12462514,-12467149,8950740,8955401,0,0,0,0,0,0
-12448566,-12462361,8955406,8969176,0,0,0,0,0,0
-12436963,-12448535,8969181,8980775,0,0,0,0,0,0
-12431806,-12436932,8980780,8985886,0,0,0,0,0,0
-12429417,-12431801,8985916,8988301,0,0,0,0,0,0
-12420489,-12428542,8988306,8996354,0,0,0,0,0,0
-12419618,-12420484,8996413,8997279,0,0,0,0,0,0
-12417532,-12419615,8997300,8999375,0,0,0,0,0,0
-12414719,-12417527,8999406,9002222,0,0,0,0,0,0
-12408722,-12414714,9002249,9008253,0,0,0,0,0,0
-12403575,-12408717,9008412,9013549,0,0,0,0,0,0
-12402862,-12403362,9013553,9014057,0,0,0,0,0,0
-12398453,-12402857,9014087,9018484,0,0,0,0,0,0
-12373947,-12398448,9018509,9043046,0,0,0,0,0,0
-12359534,-12373923,9043049,9057469,0,0,0,0,0,0
-12342996,-12359529,9057494,9074088,0,0,0,0,0,0
-12323348,-12342994,9074108,9093728,0,0,0,0,0,0
-12319713,-12323327,9093731,9097345,0,0,0,0,0,0
-12319533,-12319709,9097381,9097565,0,0,0,0,0,0
-12315219,-12319514,9097880,9102150,0,0,0,0,0,0
-12307089,-12315169,9102164,9110254,0,0,0,0,0,0
-12301886,-12307084,9110285,9115461,0,0,0,0,0,0
-12297737,-12301881,9115506,9119649,0,0,0,0,0,0
-12289065,-12297704,9119654,9128291,0,0,0,0,0,0
-12285875,-12289043,9128294,9131469,0,0,0,0,0,0
-12259224,-12285850,9131474,9158077,0,0,0,0,0,0
-12259115,-12259219,9158158,9158262,0,0,0,0,0,0
-12254927,-12259050,9158267,9162408,0,0,0,0,0,0
-12244856,-12254898,9162413,9172431,0,0,0,0,0,0
-12232954,-12244854,9172451,9184342,0,0,0,0,0,0
-12227492,-12232951,9184364,9189827,0,0,0,0,0,0
-12217113,-12227487,9189856,9200194,0,0,0,0,0,0
-12214068,-12217088,9200198,9203214,0,0,0,0,0,0
-12212855,-12214025,9203219,9204389,0,0,0,0,0,0
-1680249,-1680286,19739105,19739141,-3103321,-3103323,0,0,0,0
-12209834,-12212667,9204577,9207408,0,0,0,0,0,0
-1679650,-1680247,19739143,19739740,-3102721,-3103319,0,0,0,0
-12207116,-12209766,9207476,9210135,0,0,0,0,0,0
-12201436,-12207112,9210478,9216134,0,0,0,0,0,0
-12196303,-12201431,9216161,9221273,0,0,0,0,0,0
-12189631,-12196266,9221282,9227922,0,0,0,0,0,0
-12185243,-12189600,9227929,9232269,0,0,0,0,0,0
-12176222,-12185214,9232275,9241263,0,0,0,0,0,0
-12174613,-12176190,9241268,9242847,0,0,0,0,0,0
-12170547,-12174607,9243003,9247059,0,0,0,0,0,0
-12148318,-12170542,9247084,9269336,0,0,0,0,0,0
-12147271,-12148313,9269381,9270413,0,0,0,0,0,0
-12144318,-12147267,9270635,9273581,0,0,0,0,0,0
-12144018,-12144293,9273586,9273877,0,0,0,0,0,0
-12143040,-12143979,9273882,9274821,0,0,0,0,0,0
-12123917,-12142999,9274826,9293866,0,0,0,0,0,0
-12122826,-12123912,9293891,9294973,0,0,0,0,0,0
-12109886,-12122757,9294978,9307869,0,0,0,0,0,0
-12104615,-12109881,9307894,9313169,0,0,0,0,0,0
-12098864,-12104613,9313189,9318931,0,0,0,0,0,0
-12096186,-12098833,9318936,9321586,0,0,0,0,0,0
-12093165,-12096181,9321631,9324647,0,0,0,0,0,0
-12091356,-12093160,9324680,9326512,0,0,0,0,0,0
-12086184,-12091311,9326529,9331643,0,0,0,0,0,0
-12078313,-12086179,9331682,9339527,0,0,0,0,0,0
-12072436,-12078308,9339556,9345441,0,0,0,0,0,0
-12057501,-12072430,9345469,9360388,0,0,0,0,0,0
-12054702,-12057496,9360419,9363200,0,0,0,0,0,0
-12054480,-12054666,9363205,9363391,0,0,0,0,0,0
-12052772,-12054478,9363411,9365097,0,0,0,0,0,0
